Iso639,Language,Visibility,Family,Region,Primary Country,Country Code,Lat,Lon
fip,<a href='https://www.ethnologue.com/language/fip' target='_blank'>Fipa</a>,19.423286180631123,Niger-Congo,Eastern Africa,Tanzania,TZ,-7.5278,31.1801
lom,<a href='https://www.ethnologue.com/language/lom' target='_blank'>Loma (Liberia)</a>,19.423286180631123,Niger-Congo,Western Africa,Liberia,LR,8.0238,-9.7314
tdb,<a href='https://www.ethnologue.com/language/tdb' target='_blank'>Panchpargania</a>,19.477693144722526,Indo-European,Southern Asia,India,IN,23.0691,85.7582
uum,<a href='https://www.ethnologue.com/language/uum' target='_blank'>Urum</a>,19.504896626768225,Turkic,Western Asia,Georgia,GE,47.259,37.5825
gmz,<a href='https://www.ethnologue.com/language/gmz' target='_blank'>Mgbolizhia</a>,19.53210010881393,Niger-Congo,Western Africa,Nigeria,NG,5.9166,7.8758
keo,<a href='https://www.ethnologue.com/language/keo' target='_blank'>Kakwa</a>,19.53210010881393,Nilo-Saharan,Eastern Africa,Uganda,UG,3.9258,30.3693
nbm,<a href='https://www.ethnologue.com/language/nbm' target='_blank'>Ngbaka Ma'bo</a>,19.58650707290533,Niger-Congo,Middle Africa,Central African Republic,CF,3.9893,18.3451
cab,<a href='https://www.ethnologue.com/language/cab' target='_blank'>Garifuna</a>,19.613710554951034,Maipurean,Central America,Honduras,HN,15.7158,-87.026
sss,<a href='https://www.ethnologue.com/language/sss' target='_blank'>Sô</a>,19.640914036996733,Austro-Asiatic,South-Eastern Asia,Laos,LA,17.3255,105.365
rkm,<a href='https://www.ethnologue.com/language/rkm' target='_blank'>Marka</a>,19.66811751904244,Niger-Congo,Western Africa,Burkina Faso,BF,12.3873,-3.2062
ktp,<a href='https://www.ethnologue.com/language/ktp' target='_blank'>Kaduo</a>,19.69532100108814,Sino-Tibetan,Eastern Asia,China,CN,22.4024,101.6114
poy,<a href='https://www.ethnologue.com/language/poy' target='_blank'>Pogolo</a>,19.69532100108814,Niger-Congo,Eastern Africa,Tanzania,TZ,-8.6854,36.4293
saz,<a href='https://www.ethnologue.com/language/saz' target='_blank'>Saurashtra</a>,19.69532100108814,Indo-European,Southern Asia,India,IN,9.986,78.2137
tly,<a href='https://www.ethnologue.com/language/tly' target='_blank'>Talysh</a>,19.776931447225245,Indo-European,Western Asia,Azerbaijan,AZ,38.4504,48.6834
coh,<a href='https://www.ethnologue.com/language/coh' target='_blank'>Chonyi-Dzihana-Kauma</a>,19.804134929270948,Niger-Congo,Eastern Africa,Kenya,KE,-3.7986,39.7583
kiu,<a href='https://www.ethnologue.com/language/kiu' target='_blank'>Kirmanjki (individual language)</a>,19.804134929270948,Indo-European,Western Asia,Turkey,TR,39.3616,39.4789
liy,<a href='https://www.ethnologue.com/language/liy' target='_blank'>Banda-Bambari</a>,19.85854189336235,Niger-Congo,Middle Africa,Central African Republic,CF,6.1454,21.1097
mgo,<a href='https://www.ethnologue.com/language/mgo' target='_blank'>Meta'</a>,19.85854189336235,Niger-Congo,Middle Africa,Cameroon,CM,5.8462,9.8062
mwm,<a href='https://www.ethnologue.com/language/mwm' target='_blank'>Sar</a>,19.85854189336235,Nilo-Saharan,Middle Africa,Chad,TD,8.9139,18.1523
tke,<a href='https://www.ethnologue.com/language/tke' target='_blank'>Takwane</a>,19.940152339499456,Niger-Congo,Eastern Africa,Mozambique,MZ,-16.2128,36.2997
bwq,<a href='https://www.ethnologue.com/language/bwq' target='_blank'>Southern Bobo Madaré</a>,19.940152339499456,Niger-Congo,Western Africa,Burkina Faso,BF,11.5214,-4.2796
kpz,<a href='https://www.ethnologue.com/language/kpz' target='_blank'>Kupsabiny</a>,19.940152339499456,Nilo-Saharan,Eastern Africa,Uganda,UG,1.3291,34.6003
rmz,<a href='https://www.ethnologue.com/language/rmz' target='_blank'>Marma</a>,20.02176278563656,Sino-Tibetan,Southern Asia,Bangladesh,BD,22.4926,92.2783
abl,<a href='https://www.ethnologue.com/language/abl' target='_blank'>Lampung Nyo</a>,20.048966267682264,Austronesian,South-Eastern Asia,Indonesia,ID,-4.4888,105.2988
dnw,<a href='https://www.ethnologue.com/language/dnw' target='_blank'>Western Dani</a>,20.048966267682264,Trans-New Guinea,South-Eastern Asia,Indonesia,ID,-3.762,138.2843
kel,<a href='https://www.ethnologue.com/language/kel' target='_blank'>Kela (Democratic Republic of Congo)</a>,20.048966267682264,Niger-Congo,Middle Africa,Democratic Republic of the Congo,CD,-1.3927,23.9756
psi,<a href='https://www.ethnologue.com/language/psi' target='_blank'>Southeast Pashai</a>,20.048966267682264,Indo-European,Southern Asia,Afghanistan,AF,34.7009,70.5028
buu,<a href='https://www.ethnologue.com/language/buu' target='_blank'>Budu</a>,20.048966267682264,Niger-Congo,Middle Africa,Democratic Republic of the Congo,CD,2.1836,28.1654
enb,<a href='https://www.ethnologue.com/language/enb' target='_blank'>Markweeta</a>,20.048966267682264,Nilo-Saharan,Eastern Africa,Kenya,KE,0.987,35.4154
kez,<a href='https://www.ethnologue.com/language/kez' target='_blank'>Kukele</a>,20.048966267682264,Niger-Congo,Western Africa,Nigeria,NG,6.6634,8.4355
kfi,<a href='https://www.ethnologue.com/language/kfi' target='_blank'>Kannada Kurumba</a>,20.048966267682264,Dravidian,Southern Asia,India,IN,10.2356,77.5791
pua,<a href='https://www.ethnologue.com/language/pua' target='_blank'>Western Highland Purepecha</a>,20.048966267682264,Tarascan,Central America,Mexico,MX,19.4178,-102.2127
cko,<a href='https://www.ethnologue.com/language/cko' target='_blank'>Anufo</a>,20.29379760609358,Niger-Congo,Western Africa,Ghana,GH,10.3626,0.5189
rad,<a href='https://www.ethnologue.com/language/rad' target='_blank'>Rade</a>,20.321001088139283,Austronesian,South-Eastern Asia,Viet Nam,VN,12.9647,108.3317
bim,<a href='https://www.ethnologue.com/language/bim' target='_blank'>Bimoba</a>,20.348204570184983,Niger-Congo,Western Africa,Ghana,GH,10.5466,-0.0576
cla,<a href='https://www.ethnologue.com/language/cla' target='_blank'>Ron</a>,20.348204570184983,Afro-Asiatic,Western Africa,Nigeria,NG,9.158,8.9629
thk,<a href='https://www.ethnologue.com/language/thk' target='_blank'>Tharaka</a>,20.348204570184983,Niger-Congo,Eastern Africa,Kenya,KE,-0.1396,38.0263
aha,<a href='https://www.ethnologue.com/language/aha' target='_blank'>Ahanta</a>,20.429815016322088,Niger-Congo,Western Africa,Ghana,GH,4.8596,-1.9448
shk,<a href='https://www.ethnologue.com/language/shk' target='_blank'>Shilluk</a>,20.429815016322088,Nilo-Saharan,Eastern Africa,South Sudan,SS,10.4684,31.9885
sxw,<a href='https://www.ethnologue.com/language/sxw' target='_blank'>Saxwe Gbe</a>,20.429815016322088,Niger-Congo,Western Africa,Benin,BJ,6.6015,1.925
kdi,<a href='https://www.ethnologue.com/language/kdi' target='_blank'>Kumam</a>,20.511425462459197,Nilo-Saharan,Eastern Africa,Uganda,UG,1.766,33.2474
csh,<a href='https://www.ethnologue.com/language/csh' target='_blank'>Asho Chin</a>,20.511425462459197,Sino-Tibetan,South-Eastern Asia,Myanmar,MM,20.0876,94.4005
zgm,<a href='https://www.ethnologue.com/language/zgm' target='_blank'>Minz Zhuang</a>,20.5658324265506,Tai-Kadai,Eastern Asia,China,CN,23.3,105.5
gym,<a href='https://www.ethnologue.com/language/gym' target='_blank'>Ngäbere</a>,20.5930359085963,Chibchan,Central America,Panama,PA,8.6508,-81.8414
aba,<a href='https://www.ethnologue.com/language/aba' target='_blank'>Abé</a>,20.620239390642002,Niger-Congo,Western Africa,Côte d’Ivoire,CI,5.9187,-4.2909
njh,<a href='https://www.ethnologue.com/language/njh' target='_blank'>Lotha Naga</a>,20.620239390642002,Sino-Tibetan,Southern Asia,India,IN,26.1312,94.1489
ogc,<a href='https://www.ethnologue.com/language/ogc' target='_blank'>Ogbah</a>,20.620239390642002,Niger-Congo,Western Africa,Nigeria,NG,5.2479,6.5486
bzj,<a href='https://www.ethnologue.com/language/bzj' target='_blank'>Belize Kriol English</a>,20.620239390642002,Creole,Central America,Belize,BZ,17.3941,-88.6281
nav,<a href='https://www.ethnologue.com/language/nav' target='_blank'>Navajo</a>,20.729053318824807,Eyak-Athabaskan,Northern America,United States,US,36.2607,-109.1823
dho,<a href='https://www.ethnologue.com/language/dho' target='_blank'>Dhodia</a>,20.729053318824807,Indo-European,Southern Asia,India,IN,20.7485,73.2207
bwu,<a href='https://www.ethnologue.com/language/bwu' target='_blank'>Buli (Ghana)</a>,20.783460282916213,Niger-Congo,Western Africa,Ghana,GH,10.5724,-1.2659
kwn,<a href='https://www.ethnologue.com/language/kwn' target='_blank'>Kwangali</a>,20.810663764961916,Niger-Congo,Southern Africa,Namibia,NA,-17.7031,19.2246
bap,<a href='https://www.ethnologue.com/language/bap' target='_blank'>Bantawa</a>,20.837867247007615,Sino-Tibetan,Southern Asia,Nepal,NP,27.0278,87.0575
kpm,<a href='https://www.ethnologue.com/language/kpm' target='_blank'>Koho</a>,20.86507072905332,Austro-Asiatic,South-Eastern Asia,Viet Nam,VN,11.6316,108.0355
sdr,<a href='https://www.ethnologue.com/language/sdr' target='_blank'>Oraon Sadri</a>,20.86507072905332,Indo-European,Southern Asia,Bangladesh,BD,24.8061,88.8122
hns,<a href='https://www.ethnologue.com/language/hns' target='_blank'>Caribbean Hindustani</a>,20.91947769314472,Indo-European,South America,Suriname,SR,6.5086,-58.7363
bpj,<a href='https://www.ethnologue.com/language/bpj' target='_blank'>Binji</a>,20.946681175190424,Niger-Congo,Middle Africa,Democratic Republic of the Congo,CD,-4.6716,22.7311
mrr,<a href='https://www.ethnologue.com/language/mrr' target='_blank'>Maria (India)</a>,20.946681175190424,Dravidian,Southern Asia,India,IN,19.6798,80.3741
zmp,<a href='https://www.ethnologue.com/language/zmp' target='_blank'>Mpuono</a>,20.946681175190424,Niger-Congo,Middle Africa,Democratic Republic of the Congo,CD,-5.1183,19.4317
rah,<a href='https://www.ethnologue.com/language/rah' target='_blank'>Rabha</a>,20.946681175190424,Sino-Tibetan,Southern Asia,India,IN,25.9608,90.9526
xsr,<a href='https://www.ethnologue.com/language/xsr' target='_blank'>Sherpa</a>,21.055495103373232,Sino-Tibetan,Southern Asia,Nepal,NP,27.5169,86.5208
mug,<a href='https://www.ethnologue.com/language/mug' target='_blank'>Musgu</a>,21.08269858541893,Afro-Asiatic,Middle Africa,Cameroon,CM,10.8291,15.0606
lok,<a href='https://www.ethnologue.com/language/lok' target='_blank'>Loko</a>,21.10990206746464,Niger-Congo,Western Africa,Sierra Leone,SL,9.3331,-12.0411
gvl,<a href='https://www.ethnologue.com/language/gvl' target='_blank'>Gulay</a>,21.137105549510338,Nilo-Saharan,Middle Africa,Chad,TD,9.0613,17.281
kpo,<a href='https://www.ethnologue.com/language/kpo' target='_blank'>Ikposo</a>,21.164309031556037,Niger-Congo,Western Africa,Togo,TG,7.4551,0.8535
ddn,<a href='https://www.ethnologue.com/language/ddn' target='_blank'>Dendi (Benin)</a>,21.19151251360174,Nilo-Saharan,Western Africa,Benin,BJ,11.7135,3.3338
llb,<a href='https://www.ethnologue.com/language/llb' target='_blank'>Lolo</a>,21.218715995647443,Niger-Congo,Eastern Africa,Mozambique,MZ,-17.0016,35.9956
puu,<a href='https://www.ethnologue.com/language/puu' target='_blank'>Punu</a>,21.245919477693146,Niger-Congo,Middle Africa,Gabon,GA,-2.7112,11.4469
ruc,<a href='https://www.ethnologue.com/language/ruc' target='_blank'>Ruuli</a>,21.273122959738846,Niger-Congo,Eastern Africa,Uganda,UG,1.3827,32.4827
khy,<a href='https://www.ethnologue.com/language/khy' target='_blank'>Kele (Democratic Republic of Congo)</a>,21.273122959738846,Niger-Congo,Middle Africa,Democratic Republic of the Congo,CD,0.225,24.369
ugn,<a href='https://www.ethnologue.com/language/ugn' target='_blank'>Ugandan Sign Language</a>,21.273122959738846,Sign language,Eastern Africa,Uganda,UG,0.2475,32.4829
pbo,<a href='https://www.ethnologue.com/language/pbo' target='_blank'>Papel</a>,21.354733405875955,Niger-Congo,Western Africa,Guinea-Bissau,GW,11.8977,-15.8388
sbk,<a href='https://www.ethnologue.com/language/sbk' target='_blank'>Safwa</a>,21.381936887921654,Niger-Congo,Eastern Africa,Tanzania,TZ,-8.7794,33.4779
bdq,<a href='https://www.ethnologue.com/language/bdq' target='_blank'>Bahnar</a>,21.381936887921654,Austro-Asiatic,South-Eastern Asia,Viet Nam,VN,14.0476,108.4708
bmq,<a href='https://www.ethnologue.com/language/bmq' target='_blank'>Bomu</a>,21.381936887921654,Niger-Congo,Western Africa,Mali,ML,13.3039,-4.5034
kxv,<a href='https://www.ethnologue.com/language/kxv' target='_blank'>Kuvi</a>,21.381936887921654,Dravidian,Southern Asia,India,IN,19.7637,83.4884
kdn,<a href='https://www.ethnologue.com/language/kdn' target='_blank'>Kunda</a>,21.490750816104462,Niger-Congo,Eastern Africa,Zimbabwe,ZW,-13.304,32.2095
kqy,<a href='https://www.ethnologue.com/language/kqy' target='_blank'>Koorete</a>,21.517954298150162,Afro-Asiatic,Eastern Africa,Ethiopia,ET,5.7979,37.8112
xmv,<a href='https://www.ethnologue.com/language/xmv' target='_blank'>Antankarana Malagasy</a>,21.545157780195865,Austronesian,Eastern Africa,Madagascar,MG,-13.3461,49.3375
kpv,<a href='https://www.ethnologue.com/language/kpv' target='_blank'>Komi-Zyrian</a>,21.545157780195865,Uralic,Eastern Europe,Russian Federation,RU,64.0527,54.946
wob,<a href='https://www.ethnologue.com/language/wob' target='_blank'>Wè Northern</a>,21.545157780195865,Niger-Congo,Western Africa,Côte d’Ivoire,CI,7.4116,-7.2278
buf,<a href='https://www.ethnologue.com/language/buf' target='_blank'>Bushoong</a>,21.62676822633297,Niger-Congo,Middle Africa,Democratic Republic of the Congo,CD,-4.5292,21.5792
diz,<a href='https://www.ethnologue.com/language/diz' target='_blank'>Ding</a>,21.62676822633297,Niger-Congo,Middle Africa,Democratic Republic of the Congo,CD,-4.3536,19.7536
shz,<a href='https://www.ethnologue.com/language/shz' target='_blank'>Syenara Senoufo</a>,21.62676822633297,Niger-Congo,Western Africa,Mali,ML,10.4909,-5.9023
lri,<a href='https://www.ethnologue.com/language/lri' target='_blank'>Marachi</a>,21.62676822633297,Niger-Congo,Eastern Africa,Kenya,KE,0.3453,34.2874
ife,<a href='https://www.ethnologue.com/language/ife' target='_blank'>Ifè</a>,21.73558215451578,Niger-Congo,Western Africa,Togo,TG,7.9376,1.7333
lbe,<a href='https://www.ethnologue.com/language/lbe' target='_blank'>Lak</a>,21.76278563656148,North Caucasian,Eastern Europe,Russian Federation,RU,42.165,47.0379
lnl,<a href='https://www.ethnologue.com/language/lnl' target='_blank'>South Central Banda</a>,21.78998911860718,Niger-Congo,Middle Africa,Central African Republic,CF,4.4753,21.7089
lrm,<a href='https://www.ethnologue.com/language/lrm' target='_blank'>Marama</a>,21.817192600652884,Niger-Congo,Eastern Africa,Kenya,KE,0.2129,34.5471
mjg,<a href='https://www.ethnologue.com/language/mjg' target='_blank'>Tu</a>,21.844396082698587,Mongolic,Eastern Asia,China,CN,36.625,102.161
yhd,<a href='https://www.ethnologue.com/language/yhd' target='_blank'>Judeo-Iraqi Arabic</a>,21.871599564744287,Afro-Asiatic,Western Asia,Israel,IL,31.1974,47.6217
mym,<a href='https://www.ethnologue.com/language/mym' target='_blank'>Me'en</a>,21.89880304678999,Nilo-Saharan,Eastern Africa,Ethiopia,ET,6.6253,35.7243
mhy,<a href='https://www.ethnologue.com/language/mhy' target='_blank'>Ma'anyan</a>,21.92600652883569,Austronesian,South-Eastern Asia,Indonesia,ID,-2.1238,115.093
mzb,<a href='https://www.ethnologue.com/language/mzb' target='_blank'>Tumzabt</a>,21.92600652883569,Afro-Asiatic,Northern Africa,Algeria,DZ,32.4727,3.8414
tnt,<a href='https://www.ethnologue.com/language/tnt' target='_blank'>Tontemboan</a>,21.92600652883569,Austronesian,South-Eastern Asia,Indonesia,ID,0.9568,124.4733
han,<a href='https://www.ethnologue.com/language/han' target='_blank'>Hangaza</a>,21.92600652883569,Niger-Congo,Eastern Africa,Tanzania,TZ,-2.5235,30.7074
kai,<a href='https://www.ethnologue.com/language/kai' target='_blank'>Karekare</a>,21.92600652883569,Afro-Asiatic,Western Africa,Nigeria,NG,11.7794,10.9663
ngc,<a href='https://www.ethnologue.com/language/ngc' target='_blank'>Ngombe (Democratic Republic of Congo)</a>,21.92600652883569,Niger-Congo,Middle Africa,Democratic Republic of the Congo,CD,1.4536,20.1415
ngu,<a href='https://www.ethnologue.com/language/ngu' target='_blank'>Guerrero Nahuatl</a>,21.92600652883569,Uto-Aztecan,Central America,Mexico,MX,17.8483,-99.0855
bcy,<a href='https://www.ethnologue.com/language/bcy' target='_blank'>Bacama</a>,21.92600652883569,Afro-Asiatic,Western Africa,Nigeria,NG,9.5168,11.8572
bpr,<a href='https://www.ethnologue.com/language/bpr' target='_blank'>Koronadal Blaan</a>,21.92600652883569,Austronesian,South-Eastern Asia,Philippines,PH,6.2123,125.0114
bqc,<a href='https://www.ethnologue.com/language/bqc' target='_blank'>Boko (Benin)</a>,21.92600652883569,Niger-Congo,Western Africa,Benin,BJ,10.2177,3.4047
esg,<a href='https://www.ethnologue.com/language/esg' target='_blank'>Aheri Gondi</a>,21.92600652883569,Dravidian,Southern Asia,India,IN,19.731,79.6582
hui,<a href='https://www.ethnologue.com/language/hui' target='_blank'>Huli</a>,21.92600652883569,Trans-New Guinea,Melanesia,Papua New Guinea,PG,-5.9102,143.0192
khu,<a href='https://www.ethnologue.com/language/khu' target='_blank'>Nkhumbi</a>,21.92600652883569,Niger-Congo,Middle Africa,Angola,AO,-16.2675,14.9407
kne,<a href='https://www.ethnologue.com/language/kne' target='_blank'>Kankanaey</a>,21.92600652883569,Austronesian,South-Eastern Asia,Philippines,PH,16.8078,120.6871
kyu,<a href='https://www.ethnologue.com/language/kyu' target='_blank'>Western Kayah</a>,21.92600652883569,Sino-Tibetan,South-Eastern Asia,Myanmar,MM,19.3717,97.3313
pll,<a href='https://www.ethnologue.com/language/pll' target='_blank'>Shwe Palaung</a>,21.92600652883569,Austro-Asiatic,South-Eastern Asia,Myanmar,MM,23.0722,97.0137
qvi,<a href='https://www.ethnologue.com/language/qvi' target='_blank'>Imbabura Highland Quichua</a>,21.92600652883569,Quechuan,South America,Ecuador,EC,0.2883,-78.2589
tbt,<a href='https://www.ethnologue.com/language/tbt' target='_blank'>Tembo (Kitembo)</a>,21.92600652883569,Niger-Congo,Middle Africa,Democratic Republic of the Congo,CD,-1.8832,28.6026
mki,<a href='https://www.ethnologue.com/language/mki' target='_blank'>Dhatki</a>,22.415669205658322,Indo-European,Southern Asia,Pakistan,PK,25.1228,70.0565
aig,<a href='https://www.ethnologue.com/language/aig' target='_blank'>Antigua and Barbuda Creole English</a>,22.44287268770403,Creole,Caribbean,Antigua and Barbuda,AG,17.0776,-61.8
nnw,<a href='https://www.ethnologue.com/language/nnw' target='_blank'>Southern Nuni</a>,22.470076169749728,Niger-Congo,Western Africa,Burkina Faso,BF,11.5085,-2.1083
rmc,<a href='https://www.ethnologue.com/language/rmc' target='_blank'>Carpathian Romani</a>,22.49727965179543,Indo-European,Eastern Europe,Slovakia,SK,48.0732,23.3391
nmz,<a href='https://www.ethnologue.com/language/nmz' target='_blank'>Nawdm</a>,22.52448313384113,Niger-Congo,Western Africa,Togo,TG,8.3927,1.2156
ctu,<a href='https://www.ethnologue.com/language/ctu' target='_blank'>Chol</a>,22.551686615886833,Mayan,Central America,Mexico,MX,17.4839,-92.3756
